LAT,LON,SPEED,COURSE,HEADING,DESTINATION,FLAG,LENGTH,SHIPNAME,SHIPTYPE,SHIP_ID,WIDTH,DWT,DATETIME,PORT,date,week_nb,ship_type,port,is_parked,LAT_lag,LON_lag,vessel_distance
59.86989,30.2174,0,0,511,SPB,RU,25,GRIFON7,3,347042,9,120,2016-12-14T11:47:04Z,st_petersburg,2016-12-14,50,Tug,St. Petersburg,1,59.92081,30.00482,13153.60486108462
54.63247,19.90742,29,120,107,BALTIYSK,RU,56,SIGULDA,3,347050,11,1068,2016-12-19T04:37:03Z,kalingrad,2016-12-19,51,Tug,Kalingrad,0,54.63924,19.95564,3196.847192781157
59.86736,30.22377,1,282,127,S PETERBURG,RU,48,SULA,8,347062,7,589,2016-12-14T11:37:03Z,st_petersburg,2016-12-14,50,Tanker,St. Petersburg,1,59.87646,30.22246,1015.6496578311662
54.68539,20.23147,82,91,88,BALTIYSK,RU,26,TORNADO,3,347113,8,60,2016-12-19T09:45:03Z,kalingrad,2016-12-19,51,Tug,Kalingrad,0,54.6887,20.19069,2649.8318788358592
54.63401,19.90723,35,180,511,BALTIYSK,RU,56,SKRUNDA,3,347124,11,1068,2016-12-18T06:31:03Z,kalingrad,2016-12-18,51,Tug,Kalingrad,0,54.63682,19.95438,3053.902421646535
59.90351,30.08987,78,110,111,SPB,RU,92,VALERIY ZELENKO,8,347165,14,3514,2016-12-16T05:57:03Z,st_petersburg,2016-12-16,51,Tanker,St. Petersburg,0,59.90856,30.06484,1505.9796293052618
59.90051,30.10529,82,291,291,FORREL,RU,89,SERDOLIK,7,347186,14,5026,2016-12-16T08:59:03Z,st_petersburg,2016-12-16,51,Cargo,St. Petersburg,0,59.89773,30.11893,821.9941016554822
59.92123,30.00288,102,112,109,ST-PETERBURG,RU,79,GAZPROMNEFT WEST,8,347195,13,2778,2016-12-17T03:31:04Z,st_petersburg,2016-12-17,51,Tanker,St. Petersburg,0,59.90981,30.26277,14557.95923072582
54.63717,19.91232,0,11,230,BALTIYSK,RU,73,ALEXANDR UVAROV,3,347204,12,716,2016-12-14T10:49:02Z,kalingrad,2016-12-14,50,Tug,Kalingrad,1,54.63669,19.91264,57.2728097086466
59.91441,30.03653,94,292,291,SANKT-PETERSBURG,RU,114,SANKT-PETERBURG,3,347225,28,6430,2016-12-15T17:53:04Z,st_petersburg,2016-12-15,50,Tug,St. Petersburg,0,59.91012,30.05802,1290.8858291301083
59.90933,30.06114,111,292,292,GHENT,RU,180,NOVAYA ZEMLYA,7,347236,22,23645,2016-12-15T10:35:04Z,st_petersburg,2016-12-15,50,Cargo,St. Petersburg,0,59.90448,30.08493,1433.4348912803368
59.89205,30.21617,0,225,33,LOMONOSOV,RU,79,GAZPROMNEFT EAST,8,347280,13,2774,2016-12-14T10:09:03Z,st_petersburg,2016-12-14,50,Tanker,St. Petersburg,1,59.92205,30.00011,12513.492281468012
59.91731,30.02217,53,112,111,SAINT PETERSBURG,RU,180,SEVERNAYA ZEMLYA,7,347415,22,23645,2016-12-19T02:57:04Z,st_petersburg,2016-12-19,51,Cargo,St. Petersburg,0,59.92015,30.00817,842.7018231192286
59.91383,30.22832,0,0,79,SPB,RU,80,FREYA,8,347417,13,2959,2016-12-13T19:45:03Z,st_petersburg,2016-12-13,50,Tanker,St. Petersburg,1,59.86783,30.22215,5132.2817988212855
59.91952,30.01138,118,290,290,UST-LUGA,RU,119,BALTIC EAGLE,8,347421,16,7087,2016-12-16T19:55:04Z,st_petersburg,2016-12-16,51,Tanker,St. Petersburg,0,59.91547,30.03159,1214.4726891298303
59.91857,30.01613,79,292,292,GHENT,RU,89,MODULUS 2,7,347509,15,4416,2016-12-14T10:09:03Z,st_petersburg,2016-12-14,50,Cargo,St. Petersburg,0,59.87159,30.21377,12211.977459885422
59.91127,30.052,94,111,114,ST.PETERSBURG,RU,89,LAZURITE,7,347528,14,5026,2016-12-20T05:35:03Z,st_petersburg,2016-12-20,51,Cargo,St. Petersburg,0,59.91562,30.03036,1301.0978446069905
54.68563,20.23329,61,91,511,CLASS B,RU,28,DEYMA,8,347645,7,NA,2016-12-17T17:51:04Z,kalingrad,2016-12-17,51,Tanker,Kalingrad,0,54.68847,20.19122,2725.4944450893645
59.91606,30.02794,92,291,291,ASNAES. DENMARK,RU,183,SCF PECHORA,8,347661,32,47218,2016-12-19T09:31:04Z,st_petersburg,2016-12-19,51,Tanker,St. Petersburg,0,59.91208,30.04787,1197.1802463568285
59.95117,30.40012,25,151,152,NEVA,RU,41,NEVSKAYA ZASTAVA,3,347678,12,272,2016-12-14T10:09:04Z,st_petersburg,2016-12-14,50,Tug,St. Petersburg,0,59.85715,30.49612,11758.387616718908
54.69002,20.36808,74,267,511,CLASS B,RU,40,NEMAN,8,347703,9,NA,2016-12-16T08:27:03Z,kalingrad,2016-12-16,51,Tanker,Kalingrad,0,54.69017,20.38373,1007.100160779083
59.89547,30.13002,61,290,511,CLASS B,RU,33,ARKTUR,3,347718,9,NA,2016-12-16T23:01:03Z,st_petersburg,2016-12-16,51,Tug,St. Petersburg,0,59.88879,30.16287,1979.3756751554959
54.98685,20.39023,32,139,149,PIONERSKY,RU,56,KUBAN,3,347749,11,845,2016-12-17T10:11:03Z,kalingrad,2016-12-17,51,Tug,Kalingrad,0,54.98218,20.30837,5254.583432566393
54.68336,20.16533,80,235,511,CLASS B,RU,30,RAMAVA,8,347754,8,NA,2016-12-16T12:15:03Z,kalingrad,2016-12-16,51,Tanker,Kalingrad,0,54.68563,20.23223,4312.5236975816815
59.91061,30.22738,0,0,511,CLASS B,RU,29,ORION,3,347790,8,NA,2016-12-16T10:13:04Z,st_petersburg,2016-12-16,51,Tug,St. Petersburg,1,59.91061,30.22738,0
54.64821,19.86672,82,305,305,NA,RU,25,KOMMUNAR,3,347828,9,124,2016-12-17T04:41:02Z,kalingrad,2016-12-17,51,Tug,Kalingrad,0,54.63287,19.90823,3172.8491750872663
59.90219,30.09733,104,291,291,HORSENS,RU,99,MIKHAIL LOMONOSOV,7,347839,16,4805,2016-12-18T21:43:03Z,st_petersburg,2016-12-18,51,Cargo,St. Petersburg,0,59.89796,30.11797,1244.787314778762
59.95652,30.26436,0,0,511,NA,RU,36,SPK-25,0,347868,18,NA,2016-12-19T11:15:03Z,st_petersburg,2016-12-19,51,Unspecified,St. Petersburg,1,59.95633,30.26442,21.413444839498
54.69183,20.19699,0,53,288,KALININGRAD,RU,30,LIGER,3,347948,12,151,2016-12-17T01:23:03Z,kalingrad,2016-12-17,51,Tug,Kalingrad,1,54.52992,20.19698,18023.761372769703
59.9073,30.07146,76,108,108,SANKT-PETERBURG,RU,88,BRIN NAVOLOK,7,347965,12,1140,2016-12-19T16:31:03Z,st_petersburg,2016-12-19,51,Cargo,St. Petersburg,0,59.91186,30.04835,1386.1068815719827
54.6377,19.89132,36,356,511,CLASS B,RU,31,NIDA,6,347999,9,NA,2016-12-20T10:25:02Z,kalingrad,2016-12-20,51,Passenger,Kalingrad,0,54.63838,19.8915,76.58046656539013
59.88932,30.20723,51,335,511,SPB,RU,36,LOYA,8,348075,8,NA,2016-12-20T09:31:04Z,st_petersburg,2016-12-20,51,Tanker,St. Petersburg,0,59.87709,30.22295,1620.0324874547873
54.65533,19.81717,64,131,138,BALTIC SEA,RU,81,KENDRICK,3,348105,16,1329,2016-12-19T00:27:03Z,kalingrad,2016-12-19,51,Tug,Kalingrad,0,55.01933,20.22883,48356.69136212486
57.67743,11.77753,99,86,84,SURVEY CPA 500 M,GB,19,NORTHERN WIND,0,3481171,5,NA,2016-12-20T10:57:05Z,gothenborg,2016-12-20,51,Unspecified,gothenborg,0,57.6755,11.71973,3447.105239686402
59.90298,30.09234,99,112,113,RU LED,RU,99,NIMBUS SPB,8,348134,17,7070,2016-12-16T14:49:04Z,st_petersburg,2016-12-16,51,Tanker,St. Petersburg,0,59.90722,30.07085,1289.077938714823
59.8945,30.22867,0,347,33,SPB,RU,80,FLANDRIYA,8,348139,14,2800,2016-12-14T10:09:03Z,st_petersburg,2016-12-14,50,Tanker,St. Petersburg,1,59.91017,30.22617,1749.952504536405
59.95499,30.27133,2,233,511,S.PETERSBURG,RU,99,MOSKVA-3,6,348160,13,NA,2016-12-20T10:41:03Z,st_petersburg,2016-12-20,51,Passenger,St. Petersburg,1,59.95501,30.27156,13.011068474411772
59.90041,30.10589,74,292,511,SAINT-PETERSBURG,RU,85,ALEKSANDR GLUKHOV,8,348222,12,1986,2016-12-14T22:57:03Z,st_petersburg,2016-12-14,50,Tanker,St. Petersburg,0,59.89339,30.14004,2060.6321695432994
59.85643,30.49589,0,0,511,CLASS B,RU,67,DUNAEVSKIY,6,348318,10,NA,2016-12-19T11:19:05Z,st_petersburg,2016-12-19,51,Passenger,St. Petersburg,1,59.85643,30.49599,5.590121047076875
55.69945,21.12778,3,333,322,KLAIPEDA,LT,28,TAK-10,3,3483512,10,443,2016-12-16T17:09:06Z,klaipeda,2016-12-16,51,Tug,Klaipeda,1,55.65612,21.15227,5062.493389423413
54.63375,19.90582,32,324,2,BALTIYSK,RU,79,GLANFORD,3,348371,14,2000,2016-12-14T21:13:03Z,kalingrad,2016-12-14,50,Tug,Kalingrad,0,54.6391,19.9586,3452.251234221066
54.68385,20.16665,64,61,511,KALININGRAD,RU,65,BERGEN T,8,348379,12,1818,2016-12-17T21:11:02Z,kalingrad,2016-12-17,51,Tanker,Kalingrad,0,54.65162,19.83767,21480.817134992096
54.96709,20.23661,119,57,57,PIONERSKIY,RU,19,GLADIUS,3,348411,5,0,2016-12-20T10:25:02Z,kalingrad,2016-12-20,51,Tug,Kalingrad,0,54.96205,20.36459,8197.998350789596
59.90757,30.22255,0,0,511,SPB,RU,87,ALANA,8,348465,14,3233,2016-12-14T10:09:03Z,st_petersburg,2016-12-14,50,Tanker,St. Petersburg,1,59.88128,30.22815,2943.25017773674
55.7191,21.10164,1,129,355,KLAIPEDA,LT,26,A.BARAUSKAS,3,3484933,6,NA,2016-12-14T15:41:06Z,klaipeda,2016-12-14,50,Tug,Klaipeda,1,55.71912,21.10164,2.226392607989926
54.6685,19.80217,26,103,99,BALTIYSK<->UST-LUGA,RU,189,AMBAL,7,348527,22,10000,2016-12-20T08:55:03Z,kalingrad,2016-12-20,51,Cargo,Kalingrad,0,55.176,19.87267,56674.449229899714
59.91409,30.0378,83,292,293,UST-LUGA,RU,72,GAZPROMNEFT NORDWEST,8,348540,13,2684,2016-12-13T18:51:03Z,st_petersburg,2016-12-13,50,Tanker,St. Petersburg,0,59.90962,30.05975,1322.194210267095
59.90361,30.08928,93,111,111,ST PETERSBURG,RU,128,GEOR.POBEDONOSETS,7,348607,16,5440,2016-12-19T04:39:03Z,st_petersburg,2016-12-19,51,Cargo,St. Petersburg,0,59.90687,30.07317,969.7128709288502
59.92026,30.00703,84,110,110,SPB,RU,43,DMITRY SIROTKIN,3,348645,10,266,2016-12-14T13:31:03Z,st_petersburg,2016-12-14,50,Tug,St. Petersburg,0,59.91247,30.23853,12946.878817020852
54.63951,20.01301,92,262,265,NLRTM,RU,128,SVYATITEL ALEKSIY,7,348769,16,5440,2016-12-15T12:13:02Z,kalingrad,2016-12-15,50,Cargo,Kalingrad,0,54.64499,20.05175,2569.048301511797
54.63789,19.89179,43,169,511,KALININGRAD,RU,18,VEGA,0,348771,1,NA,2016-12-20T07:09:03Z,kalingrad,2016-12-20,51,Unspecified,Kalingrad,0,54.65171,20.09799,13371.042667534686
54.65362,20.11025,64,63,65,BALTIYSK,RU,54,ELENA,3,348785,13,953,2016-12-18T14:31:03Z,kalingrad,2016-12-18,51,Tug,Kalingrad,0,54.69142,19.84605,17519.50071125615
59.91631,30.02798,101,291,290,TALLINN,RU,96,GAZPROMNEFT NORD,8,348798,15,4739,2016-12-17T21:45:04Z,st_petersburg,2016-12-17,51,Tanker,St. Petersburg,0,59.91184,30.05031,1341.78847732077
55.71579,21.10976,55,145,146,KLAIPEDA,RU,89,BIRYUZA,7,348832,14,5024,2016-12-17T23:41:06Z,klaipeda,2016-12-17,51,Cargo,Klaipeda,0,55.72635,21.08929,1740.4178970743524
54.69956,20.45387,0,38,114,KALININGRAD,RU,128,RUSICH-10,7,348850,16,5460,2016-12-13T13:49:02Z,kalingrad,2016-12-13,50,Cargo,Kalingrad,1,54.69913,20.45422,52.8980824101918
54.692,20.41883,0,282,82,KALININGRAD,RU,80,SALTSTRAUM,8,348898,13,2533,2016-12-14T10:09:02Z,kalingrad,2016-12-14,50,Tanker,Kalingrad,1,54.68433,20.28833,8440.404516307699
59.88995,30.20546,63,40,39,KRONSHTADT,RU,65,PEGAS,8,348904,10,1252,2016-12-19T10:33:03Z,st_petersburg,2016-12-19,51,Tanker,St. Petersburg,0,59.88622,30.18645,1139.9799821221682
54.70193,20.4587,41,292,292,SVETLYI,RU,118,SORMOVSKIY-3068,7,349018,13,3721,2016-12-15T17:43:03Z,kalingrad,2016-12-15,50,Cargo,Kalingrad,0,54.65437,20.11265,22892.900347486026
59.91043,30.23092,0,202,511,ST.PETERSBURG,RU,130,VIKING HELGI,6,349350,16,NA,2016-12-18T23:31:03Z,st_petersburg,2016-12-18,51,Passenger,St. Petersburg,1,59.91055,30.23084,14.084756274259007
59.91079,30.22502,0,252,201,ST-PETERSBURG KSZ 3,RU,129,VIKING INGVAR,6,349456,17,NA,2016-12-19T09:21:04Z,st_petersburg,2016-12-19,51,Passenger,St. Petersburg,1,59.91083,30.22489,8.512715885391456
55.17938,19.82133,87,22,22,SVETLY-MLSP-SVETLY,RU,81,NEFTEGAZ-31,3,349774,16,1382,2016-12-15T01:37:03Z,kalingrad,2016-12-15,50,Tug,Kalingrad,0,54.66799,19.82082,56927.75514878553
54.79725,18.4143,0,0,511,CLASS B,PL,10,ARKUN,9,3498025,4,NA,2016-12-17T23:33:06Z,gdynia,2016-12-17,51,Pleasure,Gdynia,1,54.79666,18.42704,820.1987497051047
59.88652,30.19122,60,257,511,UST01,RU,59,SESKAR,8,349836,10,1645,2016-12-19T22:53:03Z,st_petersburg,2016-12-19,51,Tanker,St. Petersburg,0,59.88647,30.20475,755.6803177316251
59.91161,30.22765,0,81,188,SPB,RU,77,DMITRIY RULEVSKIY,8,349912,14,3320,2016-12-14T10:09:03Z,st_petersburg,2016-12-14,50,Tanker,St. Petersburg,1,59.8701,30.21156,4707.424927045769
54.65726,19.83738,91,106,511,KALININGRAD,RU,16,LOTSMAN SARZHIN,3,349945,4,NA,2016-12-20T10:59:03Z,kalingrad,2016-12-20,51,Tug,Kalingrad,0,54.63261,19.90459,5125.654311931951
59.8893,30.20815,0,0,116,SPB,RU,65,NEVA LUX,8,349961,10,1256,2016-12-14T10:09:03Z,st_petersburg,2016-12-14,50,Tanker,St. Petersburg,1,59.86999,30.2171,2206.959384321503
54.96338,20.31154,1,283,300,ROAD PIONERSKIY,RU,88,SAMUR-3,7,349963,12,2755,2016-12-18T15:17:03Z,kalingrad,2016-12-18,51,Cargo,Kalingrad,1,54.6333,19.89325,45504.15677427282
54.63329,19.89341,78,296,300,SPBU ARCTICHESCAYA,RU,81,YASNYY,3,349997,16,1329,2016-12-16T20:49:03Z,kalingrad,2016-12-16,51,Tug,Kalingrad,0,54.65298,20.10669,13912.606171481722
59.90751,30.07009,77,290,511,CLASS B,RU,60,VELTA,8,350015,11,NA,2016-12-16T09:53:03Z,st_petersburg,2016-12-16,51,Tanker,St. Petersburg,0,59.90387,30.08873,1116.5739422594747
59.91512,30.23581,73,256,511,CLASS B,RU,30,BALTIETS,3,350026,6,NA,2016-12-19T09:51:03Z,st_petersburg,2016-12-19,51,Tug,St. Petersburg,0,59.91619,30.25018,810.6683898345659
59.877,30.23755,0,349,511,SPB,RU,60,"NARVA",8,350056,10,NA,2016-12-19T02:51:04Z,st_petersburg,2016-12-19,51,Tanker,St. Petersburg,1,59.87667,30.23727,39.92731665833053
59.88759,30.19505,52,75,72,SAINT-PETERSBURG,RU,40,SBORSHCHIK-3,8,350118,5,NA,2016-12-17T18:39:05Z,st_petersburg,2016-12-17,51,Tanker,St. Petersburg,0,59.88607,30.1843,623.7767144319553
55.72777,21.08242,53,284,306,KLAIPEDA,LT,28,TAK-11,3,3501289,10,440,2016-12-14T10:47:07Z,klaipeda,2016-12-14,50,Tug,Klaipeda,0,55.68584,21.13555,5735.094390460916
59.91596,30.26248,21,227,511,ST.PETERSBURG,RU,56,PL 2,7,350158,13,318,2016-12-19T10:49:03Z,st_petersburg,2016-12-19,51,Cargo,St. Petersburg,0,59.91915,30.26153,359.0442171493903
59.91902,30.25528,13,294,511,X,RU,62,SPK-1DMAG,3,350197,33,600,2016-12-19T09:15:03Z,st_petersburg,2016-12-19,51,Tug,St. Petersburg,0,59.91835,30.25721,130.9937842539365
59.90993,30.22643,0,0,511,ST.PETERSBURG,RU,110,GIBRALTAR,3,350211,20,6433,2016-12-18T01:29:03Z,st_petersburg,2016-12-18,51,Tug,St. Petersburg,1,59.91009,30.22641,17.84608341777204
54.70523,20.48743,1,14,511,KALININGRD,RU,104,BRATYA STOYANOVY,2,350212,16,1810,2016-12-16T02:43:03Z,kalingrad,2016-12-16,51,Fishing,Kalingrad,1,54.7051,20.48718,21.632887460496853
59.91705,30.02327,93,113,511,SPB,RU,86,BALTIC SEAGULL,8,350220,12,3889,2016-12-15T15:31:04Z,st_petersburg,2016-12-15,50,Tanker,St. Petersburg,0,59.92037,30.00665,998.271926152945
54.6342,19.90677,31,191,511,PIONERSKIY,RU,56,REUSHINKA,3,350301,11,1068,2016-12-19T06:39:03Z,kalingrad,2016-12-19,51,Tug,Kalingrad,0,54.6376,19.9564,3219.9084397095444
59.88159,30.22455,54,133,511,ST.PETERSBURG,RU,73,ECOMAR,8,350395,12,1965,2016-12-13T23:57:08Z,st_petersburg,2016-12-13,50,Tanker,St. Petersburg,0,59.8883,30.21862,817.0932862408787
59.90925,30.22437,0,0,511,VYBORG,RU,30,MOSCHNIY,3,350500,8,67,2016-12-16T17:35:03Z,st_petersburg,2016-12-16,51,Tug,St. Petersburg,1,59.90916,30.22439,10.08075898659558
54.64273,20.03715,65,74,511,KALININGRAD,RU,57,ZORKIY,3,350501,10,1189,2016-12-18T01:21:03Z,kalingrad,2016-12-18,51,Tug,Kalingrad,0,54.64502,19.8725,10609.132384498458
59.88179,30.18715,84,135,135,SPB,RU,33,MERKURIY,3,350530,10,89,2016-12-14T22:57:03Z,st_petersburg,2016-12-14,50,Tug,St. Petersburg,0,59.89271,30.21037,1777.4869232669907
59.89607,30.1271,92,292,511,VYBORG,RU,35,MUSON,3,350538,9,87,2016-12-15T07:43:04Z,st_petersburg,2016-12-15,50,Tug,St. Petersburg,0,59.8917,30.1484,1284.9963042933314
59.89125,30.20775,56,218,511,ST PETERSBURG,RU,42,DON,8,350589,11,779,2016-12-17T13:43:04Z,st_petersburg,2016-12-17,51,Tanker,St. Petersburg,0,59.89533,30.21363,560.4346475635836
59.91293,30.24434,0,290,86,SANKT PETERBURG,RU,35,URAN,3,350631,9,89,2016-12-15T15:35:04Z,st_petersburg,2016-12-15,50,Tug,St. Petersburg,1,59.91312,30.24447,22.36035289929936
59.91943,30.01164,106,113,113,SANT PETERBURG,RU,74,KARU,3,350675,18,733,2016-12-14T15:21:03Z,st_petersburg,2016-12-14,50,Tug,St. Petersburg,0,59.91271,30.2402,12775.784431677976
54.68644,20.25201,1,0,511,CLASS B,RU,54,"NATALIJA GONCHAROVA",8,350706,9,NA,2016-12-17T17:03:02Z,kalingrad,2016-12-17,51,Tanker,Kalingrad,1,54.68639,20.25204,5.891247699621545
59.92069,30.00488,86,111,113,SANKT PETERSBURG,RU,73,KAPITAN ZARUBIN,3,350708,16,262,2016-12-15T04:25:04Z,st_petersburg,2016-12-15,50,Tug,St. Petersburg,0,59.91253,30.24026,13165.587054382395
59.90923,30.22445,0,201,511,SPB,RU,60,SEVERYANKA,8,350723,11,1621,2016-12-17T22:31:03Z,st_petersburg,2016-12-17,51,Tanker,St. Petersburg,1,59.90929,30.22433,9.45874202196107
54.6857,20.2302,83,271,270,FREDERIKSVAERK,RU,118,SORMOVSKIY 3064,7,350858,13,3630,2016-12-16T21:51:03Z,kalingrad,2016-12-16,51,Cargo,Kalingrad,0,54.68362,20.32903,6364.044025717696
59.91118,30.0523,89,112,511,CLASS B,RU,20,LOTSMAN FEDOROV,3,350882,5,NA,2016-12-18T03:35:03Z,st_petersburg,2016-12-18,51,Tug,St. Petersburg,0,59.91486,30.03421,1089.4833202461207
59.90701,30.21803,0,0,511,SAINT PETERSBURG,RU,104,PROFESSOR LOGACHEV,3,350901,16,1592,2016-12-19T12:17:03Z,st_petersburg,2016-12-19,51,Tug,St. Petersburg,1,59.90714,30.2182,17.3049685525022
59.89908,30.11263,73,293,288,CAPE TOWN,RU,104,AKADEMIK KARPINSKIY,3,350925,16,1959,2016-12-15T19:25:03Z,st_petersburg,2016-12-15,50,Tug,St. Petersburg,0,59.89577,30.12897,983.9004406900617
54.70267,20.45184,68,231,229,FREDERIKSVAERK,RU,102,IVAN SHCHEPETOV,7,350926,16,3186,2016-12-14T18:27:03Z,kalingrad,2016-12-14,50,Cargo,Kalingrad,0,54.6701,20.14155,20293.190753322506
59.91182,30.24543,0,151,511,CLASS B,RU,20,BGK-326 RIF,3,350957,4,NA,2016-12-13T21:05:04Z,st_petersburg,2016-12-13,50,Tug,St. Petersburg,1,59.91169,30.24557,16.4460075029506
59.8776,30.23861,0,0,511,SPB,RU,80,ELAND,8,350965,11,NA,2016-12-14T21:13:04Z,st_petersburg,2016-12-14,50,Tanker,St. Petersburg,1,59.87735,30.23881,29.98905592769533
59.89231,30.2358,3,35,511,SPB,RU,60,GOGLAND,8,350976,10,1621,2016-12-14T10:09:03Z,st_petersburg,2016-12-14,50,Tanker,St. Petersburg,1,59.87645,30.22294,1906.0503592404632
59.90816,30.23317,11,23,511,SAINT-PETERSBURG,RU,55,BOGATYR 4,3,351012,25,1018,2016-12-16T15:15:03Z,st_petersburg,2016-12-16,51,Tug,St. Petersburg,0,59.91067,30.23533,304.30995826384964
54.67809,20.14883,1021,360,224,SVETLIY,RU,117,SEDOV,9,351018,14,1171,2016-12-20T05:55:02Z,kalingrad,2016-12-20,51,Pleasure,Kalingrad,0,54.678,20.1488,10.203130558972875
59.9195,30.01179,85,292,292,SILLAMAE,RU,115,KAP.PONIKAROVSKIY,8,351041,17,5450,2016-12-15T21:37:03Z,st_petersburg,2016-12-15,50,Tanker,St. Petersburg,0,59.91555,30.03067,1141.5600250322698
54.37277,18.66246,0,0,511,GDANSK,RU,120,BORIS SYROMYATNIKOV,2,351078,19,3372,2016-12-18T08:23:02Z,gdansk,2016-12-18,51,Fishing,Gdańsk,1,54.37305,18.66233,32.289298443364174
54.37183,18.663,0,0,511,GDANSK,RU,120,KURSHSKAYA KOSA,2,351087,19,3372,2016-12-20T05:59:02Z,gdansk,2016-12-20,51,Fishing,Gdańsk,1,54.3715,18.66283,38.35390085718499
54.37295,18.66258,1,38,511,GDANSK,RU,120,LIRA,2,351089,19,3372,2016-12-14T21:07:02Z,gdansk,2016-12-14,50,Fishing,Gdańsk,1,54.37352,18.66222,67.61002158319158
54.70433,20.48367,0,322,511,KALININGRAD,RU,104,KAPITAN EDEMSKIY,2,351093,16,1810,2016-12-14T13:13:03Z,kalingrad,2016-12-14,50,Fishing,Kalingrad,1,54.70433,20.48367,0
59.9102,30.05708,94,113,109,SPB,RU,98,ARIES,8,351098,13,3660,2016-12-18T03:35:03Z,st_petersburg,2016-12-18,51,Tanker,St. Petersburg,0,59.91432,30.03682,1220.136972902051
54.64704,19.90765,23,77,81,BALTIYSK,RU,28,RB-394,3,351107,8,NA,2016-12-15T13:37:03Z,kalingrad,2016-12-15,50,Tug,Kalingrad,0,54.63343,19.92976,2079.47469414471
54.63713,19.89149,70,71,73,BALTIISK,RU,25,RB-395,3,351119,9,NA,2016-12-16T09:33:03Z,kalingrad,2016-12-16,51,Tug,Kalingrad,0,54.65401,19.85177,3174.3978519026723
54.34949,18.78433,0,245,511,CLASS B,NO,15,NOROY,9,3511277,4,NA,2016-12-16T13:15:02Z,gdansk,2016-12-16,51,Pleasure,Gdańsk,1,54.34937,18.78434,13.37410287095367
59.90933,30.06159,101,293,295,LOMONOSOV,RU,26,RB-20,3,351132,9,NA,2016-12-15T16:41:04Z,st_petersburg,2016-12-15,50,Tug,St. Petersburg,0,59.90551,30.08045,1135.3265811983276
59.88963,30.15819,75,289,290,NA,RU,26,RB-27,0,351136,9,NA,2016-12-15T16:19:04Z,st_petersburg,2016-12-15,50,Unspecified,St. Petersburg,0,59.88595,30.17656,1104.701456154378
55.72448,21.096,62,298,297,KLAIPEDA,RU,54,NIKOLAY SOLODCHUK,2,351515,9,388,2016-12-19T22:49:22Z,klaipeda,2016-12-19,51,Fishing,Klaipeda,0,55.7168,21.10915,1187.723368042707
59.90029,30.22003,63,213,212,SPB,RU,111,MUDYUG,3,351699,22,2920,2016-12-14T10:09:03Z,st_petersburg,2016-12-14,50,Tug,St. Petersburg,0,59.9334,30.28848,5307.876220607779
54.79743,18.43549,85,57,58,BALTIC SEA,LV,25,KRISTINA,2,352123,7,36,2016-12-20T01:27:06Z,gdynia,2016-12-20,51,Fishing,Gdynia,0,54.79707,18.4221,860.2051016251355
54.79718,18.43477,90,52,44,BALTIC SEA,LV,25,"NAUTILUS",2,352167,6,37,2016-12-19T19:51:07Z,gdynia,2016-12-19,51,Fishing,Gdynia,0,54.79576,18.42532,626.7058045289273
54.79846,18.43364,85,50,43,BALTIC SEA,LV,25,VITAS,2,352184,7,30,2016-12-19T23:53:15Z,gdynia,2016-12-19,51,Fishing,Gdynia,0,54.79619,18.42685,503.7029554707109
54.79936,18.46053,23,109,511,BALTIC SEA,LV,19,RONDO,2,352203,6,36,2016-12-20T02:45:07Z,gdynia,2016-12-20,51,Fishing,Gdynia,0,54.79611,18.42903,2053.5335220214665
54.60652,18.88237,99,206,204,GDANSK,LV,25,AGNESE,2,352224,7,31,2016-12-16T06:59:02Z,gdansk,2016-12-16,51,Fishing,Gdańsk,0,54.61623,18.89098,1215.1008786299956
55.66075,20.80509,73,58,60,KLAIPEDA,LV,64,LIVA GRETA,7,352321,10,1280,2016-12-17T05:11:06Z,klaipeda,2016-12-17,51,Cargo,Klaipeda,0,54.67803,18.99798,158637.05237792255
55.69118,21.13123,56,333,329,KLAIPEDA,LT,83,GRUMANT,8,352344,14,3153,2016-12-15T23:07:06Z,klaipeda,2016-12-15,50,Tanker,Klaipeda,0,55.67815,21.14064,1566.099238369027
59.86845,30.21742,0,314,511,SAINT PETERSBURG,RU,25,ALBATROSS,2,352381,6,36,2016-12-20T04:01:10Z,st_petersburg,2016-12-20,51,Fishing,St. Petersburg,1,59.86836,30.21739,10.158056579866487
54.79632,18.41446,1,177,126,LIEPAJA,LV,25,FENIKSS,2,352391,6,0,2016-12-19T16:51:06Z,gdynia,2016-12-19,51,Fishing,Gdynia,1,54.78333,18.4,1718.2603350163852
54.7968,18.42252,60,300,511,BALTIC SEA,LV,25,JURMALA,2,352402,7,30,2016-12-18T19:45:08Z,gdynia,2016-12-18,51,Fishing,Gdynia,0,54.7968,18.43028,497.98490630562276
54.59549,18.87928,118,211,208,RIGA,LV,87,RIX STAR,7,352437,12,3710,2016-12-14T19:57:02Z,gdansk,2016-12-14,50,Cargo,Gdańsk,0,54.61718,18.89862,2717.501014167005
54.39832,18.68082,72,35,32,GDANSK,PL,19,VEGA,3,352928,9,52,2016-12-14T12:49:02Z,gdansk,2016-12-14,50,Tug,Gdańsk,0,54.37885,18.65687,2666.0159519752833
